customer_id,total_orders,lifetime_value,avg_rating,avg_sentiment_score,last_order_date,return_rate,source_user_id,signup_date,region,age_group,acquisition_channel,return_rate_pct,customer_segment
C_4350066,1,32.54,5.0,1.0,2018-09-12,0.0,AGUFDVO4TYIFQHQUMDXFHSHH43BA,2017-06-07,South,25-34,Paid Search,0.0,Neutral / Nurture
C_8988340,1,32.24,5.0,1.0,2016-02-05,0.0,AHGZX4XSJUP5YNAEKCZOXX3FRKNQ,2015-07-16,East,45-54,Social,0.0,Neutral / Nurture
C_2025749,1,31.74,1.0,-1.0,2021-08-31,0.0,AGK47D52WHEZWIW3RGMLDNDGZ32A,2021-03-13,North,45-54,Organic,0.0,New At-Risk Customer
C_8126853,1,31.7,5.0,1.0,2018-06-25,0.0,AEIHN6JDLYL2QYCAOCBVEUPHU5EA,2018-02-03,North,18-24,Organic,0.0,Neutral / Nurture
C_4358973,1,31.57,5.0,1.0,2016-01-03,0.0,AEOYNV3GTKOZ2YOEY4QEKIAEZEZA,2014-07-17,North,25-34,Social,0.0,Neutral / Nurture
C_8435913,3,31.53,5.0,1.0,2021-06-30,0.0,AFHRPCWEWPAAA2ZVLDTJHDIFR3VA,2020-05-05,East,25-34,Referral,0.0,Neutral / Nurture
C_6898210,2,31.12,5.0,1.0,2020-05-26,0.0,AFLX66DKF6R3H6OEOC3TIVAYXZIQ,2018-06-11,North,25-34,Paid Search,0.0,Neutral / Nurture
C_7249196,2,30.3,3.5,0.25,2020-02-16,0.5,AFB6GBEYFLU4ARUPS3MESCJPO6JA,2019-05-27,South,25-34,Paid Search,50.0,Return-Risk Customer
C_7202679,1,30.05,3.0,0.25,2020-12-14,0.0,AFDPKX3DYZI6FV5GXLI7NVTULR4Q,2019-04-16,South,18-24,Referral,0.0,Neutral / Nurture
C_2930797,1,30.05,3.0,0.0,2019-11-28,0.0,AH5KJVUUL3UMJMTCSHPHGBQAZHOQ,2018-01-01,South,18-24,Paid Search,0.0,Neutral / Nurture
C_9720398,2,29.71,3.5,0.5,2020-07-26,0.0,AE2WMFLNQAV4U5O5XL7AU7LYSL3Q,2018-12-09,North,18-24,Organic,0.0,Neutral / Nurture
C_6290832,1,29.62,3.0,0.0,2018-09-12,0.0,AFPTOUHUSNEB6JDSCWDMLS23L4CA,2018-08-04,East,18-24,Social,0.0,Neutral / Nurture
C_6105716,1,29.25,5.0,1.0,2022-07-29,0.0,AHZZJQYNVZUJNPNQ737ITGEQUB4A,2021-03-02,Central,18-24,Paid Search,0.0,Neutral / Nurture
C_1250733,1,29.07,5.0,1.0,2015-02-20,0.0,AH64T2MRMNF76UENPWCIMMCYTSZA,2013-03-31,West,25-34,Paid Search,0.0,Neutral / Nurture
C_8063187,1,28.81,5.0,1.0,2020-08-02,0.0,AG5FGEYGAMLVI7NOKMXL7ORUZNDQ,2019-06-04,South,25-34,Paid Search,0.0,Neutral / Nurture
C_2488901,1,28.74,5.0,1.0,2016-10-02,0.0,AGVQJFWTGNXNOKM6BOGYN7RB3OPA,2014-12-27,Central,35-44,Organic,0.0,Neutral / Nurture
C_5203270,1,28.53,5.0,1.0,2021-07-19,0.0,AFSGI24VGE7QZS7QUKIEJGGEF4QQ,2019-07-30,West,35-44,Organic,0.0,Neutral / Nurture
C_5588794,2,28.23,5.0,1.0,2022-10-29,0.0,AH6LSFADKK56ZXNWKN32R2HPR2FA,2022-01-07,West,25-34,Referral,0.0,Neutral / Nurture
C_6112622,1,28.17,4.0,0.75,2019-01-25,0.0,AHYARJU3M2CYM3W5SZYL33KOFVHA,2017-12-22,North,55+,Social,0.0,Neutral / Nurture
C_9939236,1,28.15,5.0,1.0,2021-12-05,0.0,AH74JVFA53ZGMIJCHYOE22SLB3FA,2021-05-18,North,45-54,Social,0.0,Neutral / Nurture
C_7939576,2,28.0,3.0,0.125,2018-01-26,0.0,AHTOAHVOFQFZ7I5HPDVJSEASCRZQ,2017-11-11,North,45-54,Social,0.0,Neutral / Nurture
C_0122921,1,27.61,5.0,1.0,2022-06-16,0.0,AFT7NN6XCSB73I3TSVAZRWNKNJZQ,2020-09-16,Central,45-54,Social,0.0,Neutral / Nurture
C_2312101,1,27.59,5.0,1.0,2019-12-30,0.0,AFRKVKLMCTJGCLALZIHEJSZ326SA,2018-02-22,South,45-54,Social,0.0,Neutral / Nurture
C_1546550,1,27.5,3.0,0.25,2022-08-10,0.0,AFPHKIJFGIU4G4POXRFCEF5RJJHA,2020-10-15,South,25-34,Social,0.0,Neutral / Nurture
C_7442614,2,27.48,5.0,1.0,2020-09-22,0.0,AGAUXWCVEMG4NHHLM5QYOWMWWRVQ,2019-10-03,West,25-34,Social,0.0,Neutral / Nurture
C_6170127,1,27.46,4.0,0.5,2015-07-13,0.0,AHFQM2AORFUYHAE2O4IIHFU5QCGA,2014-06-16,South,45-54,Organic,0.0,Neutral / Nurture
C_7369947,1,27.37,5.0,1.0,2015-01-24,0.0,AHUV6QJJIJPSYDUGY3RFYZOHPIFA,2013-03-04,West,18-24,Organic,0.0,Neutral / Nurture
C_1097276,1,27.08,3.0,0.0,2019-04-17,0.0,AGNKRWFIR7RCHG4YPSDL7P3GMGBA,2017-11-21,West,45-54,Organic,0.0,Neutral / Nurture
C_8561720,2,27.07,3.0,0.0,2022-01-28,0.5,AFQLNQNQYFWQZPJQZS6V3NZU4QBQ,2021-12-23,South,35-44,Organic,50.0,Return-Risk Customer
C_4991445,1,27.05,5.0,1.0,2017-09-14,0.0,AGV3JEME5YIGXADUTXWKVZS6Z7JA,2017-05-29,East,25-34,Paid Search,0.0,Neutral / Nurture
C_4030867,1,27.03,2.0,-0.25,2021-12-09,0.0,AF6N3BBR32UMXX276IR7CTZTVTQA,2020-01-08,West,25-34,Paid Search,0.0,New At-Risk Customer
C_5302721,1,27.01,1.0,-1.0,2021-04-01,0.0,AH2KRJCMDPAGIOGC4MOAQEIHGE2A,2019-10-05,North,18-24,Referral,0.0,New At-Risk Customer
C_9658123,1,26.82,4.0,0.5,2018-03-14,0.0,AGKSSNLDIG5HY5FXYVE6UVXKVDYQ,2017-03-10,East,25-34,Organic,0.0,Neutral / Nurture
C_0077406,1,26.7,5.0,1.0,2021-12-17,0.0,AE5GHFQZ6IXM4QNYTLTYJO24KQZQ,2021-07-07,South,25-34,Referral,0.0,Neutral / Nurture
C_4492852,1,26.26,5.0,1.0,2017-06-15,0.0,AHNZGXDDP6KMIZ3JWII47NK72OLA,2016-04-28,Central,35-44,Social,0.0,Neutral / Nurture
C_7849468,1,26.18,3.0,0.25,2015-09-29,0.0,AFIV4SN6MTZTNSKICMACWGG5REFQ,2015-06-13,Central,35-44,Paid Search,0.0,Neutral / Nurture
C_4090171,1,25.79,1.0,-1.0,2023-01-21,0.0,AHWW3GBNSOSLWDZBZ26ELXLGQJXA,2022-09-14,North,25-34,Social,0.0,New At-Risk Customer
C_7907086,1,25.76,5.0,1.0,2015-11-28,0.0,AEBIQICUNDRDP6YCUGOCC7GTIEPQ,2015-03-27,North,35-44,Paid Search,0.0,Neutral / Nurture
C_6178089,1,25.68,3.0,0.0,2020-12-12,0.0,AEHO2WBZQTHF2UYNRQOHP6PASYHQ,2020-02-15,East,45-54,Paid Search,0.0,Neutral / Nurture
C_2394353,2,25.53,4.5,1.0,2021-04-17,0.0,AFXAMSEN6MT4WQHSXCV4JRGXWODA,2019-10-01,North,18-24,Email,0.0,Neutral / Nurture
C_5112320,1,25.52,2.0,-0.5,2021-12-01,0.0,AFYMNMPJ7TCETT3PK55JBS57I6DQ,2021-06-17,East,35-44,Referral,0.0,New At-Risk Customer
C_7760848,1,25.48,4.0,0.75,2017-07-28,0.0,AF6LYZ3MUF4YJFGN7VGQWMWLSUFQ,2017-05-21,South,25-34,Paid Search,0.0,Neutral / Nurture
C_6174746,1,25.46,4.0,0.75,2016-08-09,0.0,AE6EPWEAGVOKWS42HYLLT2CZWTGQ,2014-11-27,East,35-44,Organic,0.0,Neutral / Nurture
C_2567953,2,25.43,4.5,0.75,2020-02-28,0.0,AGG3LLILZEGKCA4SAS4Q7X2Y7ISQ,2018-03-31,Central,18-24,Referral,0.0,Neutral / Nurture
C_0326463,1,25.34,5.0,1.0,2022-01-10,0.0,AFAFNPANVWPP3VFRJHQZOU7R6X2Q,2020-12-29,West,35-44,Email,0.0,Neutral / Nurture
C_9437339,1,25.17,5.0,1.0,2019-11-14,0.0,AHPXDXGUHYKWYX6KIKCH2IB4DFUQ,2018-01-18,North,25-34,Paid Search,0.0,Neutral / Nurture
C_7166659,1,24.76,5.0,1.0,2017-04-30,0.0,AGNQVHZDKTKGX6OYVTEWV53YIQSQ,2016-11-18,East,35-44,Email,0.0,Neutral / Nurture
C_3051308,1,24.3,5.0,1.0,2021-02-09,0.0,AFQ7WYW4KSH4VI5OVXCP2GV6PBRA,2019-06-04,North,25-34,Organic,0.0,Neutral / Nurture
C_4592871,1,23.99,2.0,-0.25,2019-01-12,0.0,AHCZKT34YZL3CVXYVH2CNKQDCYBA,2017-12-02,Central,55+,Social,0.0,New At-Risk Customer
C_5006096,1,23.89,5.0,1.0,2018-06-15,0.0,AGM7RCFVS3FJ7WGW2BUIQHN34NZA,2017-11-23,Central,25-34,Paid Search,0.0,Neutral / Nurture
C_0022486,1,23.81,1.0,-1.0,2022-01-12,0.0,AG7MO2XSVUHRZKH46X3QXC7LR32A,2021-07-31,South,18-24,Organic,0.0,New At-Risk Customer
C_1074808,1,23.78,2.0,-0.5,2019-02-01,0.0,AE6T5HPHZOJKN2BGUA3ZAVDKDOWQ,2018-03-12,North,18-24,Social,0.0,New At-Risk Customer
C_9306847,1,23.77,5.0,1.0,2015-07-10,0.0,AHBUO2AFI46Y3SDHRMETHIGRUONQ,2014-08-23,East,25-34,Organic,0.0,Neutral / Nurture
C_9841520,1,23.74,5.0,1.0,2017-04-18,0.0,AF6CN6PFI7EGYFVCXE5TKJNN5ZEA,2016-11-01,West,25-34,Organic,0.0,Neutral / Nurture
C_3170110,1,23.67,4.0,0.5,2019-05-22,0.0,AGFYPDLGSZU6QY6KIW6JZW6CK2CQ,2017-10-06,Central,35-44,Social,0.0,Neutral / Nurture
C_8121330,1,23.61,3.0,0.0,2019-05-06,0.0,AFJOSWMUZ5OITR3FQ5H2HUUCK5TQ,2018-11-09,Central,45-54,Paid Search,0.0,Neutral / Nurture
C_6752890,1,23.58,5.0,1.0,2019-06-28,0.0,AFPBVAEV3FCQOHKJJGAKQLZLTCZQ,2019-01-16,East,18-24,Organic,0.0,Neutral / Nurture
C_8743426,1,23.57,5.0,1.0,2021-01-28,0.0,AE5E4D2GGRABRQOO6XKKK7ZEKPIQ,2019-10-31,East,45-54,Paid Search,0.0,Neutral / Nurture
C_6902673,1,23.54,1.0,-1.0,2018-12-17,0.0,AFI44N5JJZHC3P7SOQWMWXHNWNZQ,2017-04-09,West,18-24,Social,0.0,New At-Risk Customer
C_9029354,1,23.38,5.0,1.0,2017-10-31,0.0,AE5K7JZDVDIEJM53R5HRNZZGJ2IQ,2016-12-13,Central,45-54,Referral,0.0,Neutral / Nurture
C_0763603,1,23.3,2.0,-0.25,2019-04-12,1.0,AGGOUUE2QZ23ABB7XE5SCBCGT63Q,2018-05-11,South,25-34,Referral,100.0,New At-Risk Customer
C_0408267,1,23.23,5.0,1.0,2022-03-12,0.0,AHIFWJCLH3DZ5S6XBY7XKEKIFNMQ,2021-08-27,West,55+,Organic,0.0,Neutral / Nurture
C_4649248,1,23.21,5.0,1.0,2018-09-22,0.0,AF3SSXF4RK6JEPW7WGJQPM32DUGQ,2018-03-16,North,18-24,Paid Search,0.0,Neutral / Nurture
C_9894223,2,23.15,3.0,0.25,2017-05-23,0.0,AEXTSZOMHUDQZ46764RKBNZ2WANA,2016-07-24,Central,55+,Social,0.0,Neutral / Nurture
C_9869715,1,23.1,5.0,1.0,2021-06-12,0.0,AE5DIA2HDWBPNGBO2FXN2PF4NQJA,2021-03-04,Central,18-24,Referral,0.0,Neutral / Nurture
C_2539376,1,22.99,5.0,1.0,2018-12-30,0.0,AHJ2CDYLH4BNPIDVY3TIDSBNRRPA,2018-10-16,West,25-34,Social,0.0,Neutral / Nurture
C_4449878,1,22.96,3.0,0.0,2019-09-13,0.0,AGGLOHDR6L7GZMIFCGXPPHS23OTQ,2018-09-08,Central,45-54,Organic,0.0,Neutral / Nurture
C_6551286,1,22.47,4.0,0.75,2019-09-19,0.0,AFXFEXKD2XNGFLVJ2MMAXNYJSDAQ,2017-10-23,Central,18-24,Organic,0.0,Neutral / Nurture
C_2147205,1,22.42,3.0,0.0,2019-05-02,0.0,AEI342MDA32TKMKQ7PEPNHCQ3MWQ,2018-01-12,Central,45-54,Social,0.0,Neutral / Nurture
C_8960141,1,22.2,3.0,0.0,2018-01-11,0.0,AEYB24ATMPTFOMYIHSYYRN4MZUOA,2016-09-29,West,25-34,Paid Search,0.0,Neutral / Nurture
C_4985535,1,22.1,2.0,-0.5,2020-03-14,0.0,AGIYSA62BZULHNSJTMPAT5IC3MLQ,2019-03-26,South,25-34,Referral,0.0,New At-Risk Customer
C_4079256,1,22.02,2.0,-0.25,2020-06-07,0.0,AE4R34JAQMBCEAPRJI5ZAYDVBD4A,2019-07-24,East,25-34,Social,0.0,New At-Risk Customer
C_7224127,1,21.85,5.0,1.0,2021-11-06,0.0,AEDDULPRRWJ3YVRQJEN56ENGJUDQ,2020-03-11,Central,35-44,Organic,0.0,Neutral / Nurture
C_0131964,1,21.79,5.0,1.0,2021-06-16,0.0,AE5UYN4TT4EE55XLVLKQCO6IHEYQ,2020-12-10,West,35-44,Organic,0.0,Neutral / Nurture
C_3785214,1,21.64,4.0,0.75,2017-07-20,0.0,AEXCBVLSGIQSEK3UIPLMFEVN6LSQ,2016-11-14,East,25-34,Organic,0.0,Neutral / Nurture
C_0845245,1,21.34,1.0,-1.0,2019-06-12,1.0,AEKLWIFD6GVHWJKIC4QDCDYRNYKQ,2018-07-15,Central,35-44,Paid Search,100.0,New At-Risk Customer
C_6311184,1,21.24,5.0,1.0,2021-06-20,0.0,AECCHBPAQIKZS2ALD6MVJOO3CWKQ,2020-08-31,Central,45-54,Social,0.0,Neutral / Nurture
C_0416593,1,21.22,2.0,-0.5,2021-07-29,0.0,AGATJUDC7FC3FLKDSDC5DM3RRVCA,2021-05-05,South,45-54,Organic,0.0,New At-Risk Customer
C_7873798,1,21.04,3.0,0.25,2017-09-30,0.0,AELN54HSLHAIITISZ7WNFUGPFQTA,2017-01-17,West,25-34,Organic,0.0,Neutral / Nurture
C_2961759,1,20.93,5.0,1.0,2016-08-08,0.0,AFS5TQHRDNYDFD7ONWOVFWTCGAKQ,2015-01-18,West,25-34,Social,0.0,Neutral / Nurture
C_3572809,1,20.89,5.0,1.0,2022-08-01,0.0,AFDDEXBXGKNMWIZQLH3764LUZ7BQ,2021-07-06,North,18-24,Organic,0.0,Neutral / Nurture
C_5423648,1,20.88,3.0,0.0,2017-03-08,0.0,AEOXJH67IK6A7MAATXDVRAMR4TPA,2015-10-30,North,25-34,Social,0.0,Neutral / Nurture
C_7128764,1,20.61,5.0,1.0,2020-07-30,0.0,AEQJQXW6PQAU5WEJGXS42BZ6GCVQ,2019-03-02,Central,45-54,Organic,0.0,Neutral / Nurture
C_3880900,1,20.53,3.0,0.5,2019-09-08,0.0,AGODEE2NRFP5H2KRXIZPZPV5QSJQ,2018-03-31,Central,45-54,Referral,0.0,Neutral / Nurture
C_4363917,1,20.43,5.0,1.0,2021-01-30,0.0,AEKB7DPBZAAB4GZFCWO24MFAVUZA,2020-07-27,West,45-54,Organic,0.0,Neutral / Nurture
C_3463653,1,20.35,5.0,1.0,2021-04-29,0.0,AFITKUE552XUTQQPEO4SIHWHLNMQ,2020-10-29,East,25-34,Referral,0.0,Neutral / Nurture
C_3369650,1,20.26,5.0,1.0,2021-05-04,0.0,AHR6RGZTLOMBD7EBF3OK43JWMGNQ,2020-05-27,South,55+,Social,0.0,Neutral / Nurture
C_3013648,1,20.14,5.0,1.0,2015-02-01,0.0,AERBGR3GPGZ4IJMR3C2SYO64PVLQ,2014-12-21,South,18-24,Organic,0.0,Neutral / Nurture
C_3672974,1,20.13,5.0,1.0,2017-12-05,0.0,AEDW2OT6QODQHYU6Q6VUBLUFOOIQ,2017-07-12,West,25-34,Social,0.0,Neutral / Nurture
C_5040290,1,20.11,3.0,0.0,2017-11-30,0.0,AF227ZORVJNXGFF6UFK23IYWE7AA,2017-10-22,West,55+,Social,0.0,Neutral / Nurture
C_9419702,1,19.88,5.0,1.0,2020-11-21,0.0,AFCXJZWRP5BLDWIOBUJ3TZG6OMBA,2020-05-28,West,55+,Social,0.0,Neutral / Nurture
C_2127526,1,19.88,5.0,1.0,2018-11-05,0.0,AHF4MTJVRIWG2GK3JLSBKYQYHGDQ,2017-01-29,South,45-54,Referral,0.0,Neutral / Nurture
C_3141508,1,19.84,5.0,1.0,2018-07-29,0.0,AFOMMZPFMNVCAC6VYYGQPJSRZFTQ,2018-04-15,East,18-24,Organic,0.0,Neutral / Nurture
C_4179259,1,19.78,5.0,1.0,2022-04-20,0.0,AGYBOBPV47L6FRILNSZ7S6XFLPFA,2020-12-15,South,45-54,Social,0.0,Neutral / Nurture
C_7810343,1,19.75,5.0,1.0,2021-03-15,0.0,AEVBOKQVPBUGU74U6FWZON46R6ZQ,2021-02-04,North,35-44,Organic,0.0,Neutral / Nurture
C_7967011,1,19.6,5.0,1.0,2021-07-12,0.0,AFLGWVMNAKFSOPJNKKLYHP2F2IMQ,2020-07-09,Central,25-34,Referral,0.0,Neutral / Nurture
C_8216960,1,19.6,5.0,1.0,2016-09-21,0.0,AHJLE24BKWMCMJ72W7XYMLCXKIGA,2015-10-15,West,35-44,Paid Search,0.0,Neutral / Nurture
C_4096825,1,19.55,5.0,1.0,2021-03-20,0.0,AEKHCQJBDUCMVSTED7AMOZDC4COQ,2019-04-10,South,45-54,Social,0.0,Neutral / Nurture
C_9745283,1,19.51,5.0,1.0,2018-03-19,0.0,AGKKCD6TYVYVC2EOWPV6W3DPXOWA,2017-01-20,Central,25-34,Email,0.0,Neutral / Nurture
C_3832658,1,19.49,3.0,0.0,2020-08-13,1.0,AEHJJPC3MQJAHAJWBEVIF5EFQQBQ,2019-04-09,Central,25-34,Social,100.0,Return-Risk Customer
C_5222698,1,19.36,5.0,1.0,2020-02-14,0.0,AEZHRMVXXEGT4LCKGDCWWCA6ME7Q,2018-10-16,North,25-34,Organic,0.0,Neutral / Nurture
C_8502115,1,19.25,3.0,0.0,2019-12-18,1.0,AGG63E55UYM5735FTMRLAXL4D5IQ,2018-04-17,West,25-34,Email,100.0,Return-Risk Customer
C_6790089,1,19.21,5.0,1.0,2021-10-14,0.0,AF3IELI63FDNLEAGV2I6KYJ2LXFA,2020-09-09,West,35-44,Organic,0.0,Neutral / Nurture
C_1072279,1,19.17,5.0,1.0,2017-05-15,0.0,AGCCFLGNMV6ABDOO4O6SUJW65ICA,2016-08-13,South,35-44,Paid Search,0.0,Neutral / Nurture
C_4169169,1,19.05,5.0,1.0,2016-10-25,0.0,AGHU6Z5VO7EX3QY5OEAUMPOU7AAQ,2015-08-03,East,18-24,Social,0.0,Neutral / Nurture
C_3107596,2,18.87,5.0,1.0,2022-02-22,0.0,AG3VXRJ5OUQDF3UAEOEIIZ6Z5Z3A,2022-01-07,Central,35-44,Social,0.0,Neutral / Nurture
C_2407974,1,18.85,5.0,1.0,2022-01-19,0.0,AEG6UV72JH6WOHEAWLMNXT6J7F4A,2020-09-08,North,25-34,Paid Search,0.0,Neutral / Nurture
C_6031039,1,18.85,5.0,1.0,2020-10-19,0.0,AFGEM6BXCYHUILEOA3P2ZYBEF2TA,2019-03-17,South,35-44,Organic,0.0,Neutral / Nurture
C_6164941,2,18.68,5.0,1.0,2022-04-23,0.0,AEXUHHBGMR5MZWUYXFLZ6XKVLCTQ,2020-10-04,Central,18-24,Paid Search,0.0,Neutral / Nurture
C_4202748,1,18.64,5.0,1.0,2019-02-10,0.0,AEX3CW22RUBG2EEUYSBZBMTRJSZQ,2017-11-30,Central,25-34,Paid Search,0.0,Neutral / Nurture
C_1297247,1,18.62,5.0,1.0,2020-05-16,0.0,AE74DYR3QUGVPZJ3P7RFWBGIX7XQ,2019-08-22,Central,35-44,Social,0.0,Neutral / Nurture
C_2079268,1,18.54,5.0,1.0,2015-04-21,0.0,AHU2Y2ZFQKI3V3ARFDKZA6ER4NUQ,2014-10-22,Central,18-24,Referral,0.0,Neutral / Nurture
C_7876077,1,18.49,5.0,1.0,2019-09-01,0.0,AF4Y2O5Z4P7JZPXUQSR62VAP2I3Q,2018-09-09,East,35-44,Social,0.0,Neutral / Nurture
C_9167471,1,18.4,5.0,1.0,2020-02-22,0.0,AGTAGFJK3FZRO643NK5GYNPOXTUQ,2018-10-31,North,25-34,Social,0.0,Neutral / Nurture
C_3393713,1,18.4,1.0,-1.0,2020-02-15,0.0,AEZBFZHVLG7CMLFKRNEDYYYMEYZQ,2018-12-17,North,18-24,Social,0.0,New At-Risk Customer
C_8744211,1,18.39,5.0,1.0,2016-10-06,0.0,AG35BKPUEUMX7LV5YLOQ5YCQ3GOA,2016-05-21,East,45-54,Organic,0.0,Neutral / Nurture
C_3552114,1,18.39,5.0,1.0,2017-01-23,0.0,AHAWL3U7UKXOVLS5EGO7ZWROEHZA,2016-08-28,West,25-34,Paid Search,0.0,Neutral / Nurture
C_9309042,1,18.28,5.0,1.0,2018-10-14,0.0,AHGAWWBYLYK3OM3D7RBFM2DZKIHQ,2017-01-04,Central,35-44,Email,0.0,Neutral / Nurture
C_0576505,1,18.03,5.0,1.0,2020-12-19,0.0,AG4U7OO7EGQXH5KTGPWNFM3AC5MA,2019-07-24,North,18-24,Organic,0.0,Neutral / Nurture
C_8377016,1,17.92,5.0,1.0,2020-12-31,0.0,AHW7W34BLHHC4AYM4TPMLA2SWMMA,2020-11-22,West,35-44,Social,0.0,Neutral / Nurture
C_5657564,1,17.78,5.0,1.0,2019-10-24,0.0,AHU45NZTYUKII5KWB47OI5NH3QLQ,2018-12-04,West,35-44,Organic,0.0,Neutral / Nurture
C_6385398,1,17.76,5.0,1.0,2016-04-04,0.0,AEWUOTR5BLPGWHAJI24EMWJHXORA,2014-09-09,South,18-24,Paid Search,0.0,Neutral / Nurture
C_0000330,1,17.67,5.0,1.0,2016-11-19,0.0,AFSH2ADUKP7QBX2P6BCWUKZYE5NQ,2015-05-07,Central,35-44,Organic,0.0,Neutral / Nurture
C_0498230,1,17.63,5.0,1.0,2020-09-20,0.0,AFISRL535I2D5IUPG3FGWY6XZC7A,2020-02-16,East,35-44,Paid Search,0.0,Neutral / Nurture
C_8064897,1,17.5,3.0,0.0,2015-10-11,0.0,AFQKWXGOZ6N33TEWPESQEA7NQWIA,2014-06-04,Central,35-44,Organic,0.0,Neutral / Nurture
C_0788672,1,17.29,5.0,1.0,2021-08-21,0.0,AETOPBLLOVEAMSUYLIVTIKRWTGZA,2021-04-21,South,45-54,Organic,0.0,Neutral / Nurture
C_5440150,1,17.25,5.0,1.0,2020-05-09,1.0,AGPJXWOVUYDJHAGKCHQ4AK2AVGZQ,2019-03-09,West,35-44,Organic,100.0,Return-Risk Customer
C_4426979,1,17.21,5.0,1.0,2020-11-16,0.0,AE7ZR5DNB5MPPJ3KNECRHSDEDPUQ,2020-03-23,East,35-44,Email,0.0,Neutral / Nurture
C_3166424,1,17.05,3.0,0.25,2020-07-30,0.0,AED5CY57L474C37AHNRMT3BTS5LA,2018-09-06,East,55+,Paid Search,0.0,Neutral / Nurture
C_8077535,1,16.92,5.0,1.0,2020-05-29,0.0,AEWFEWBJVI2YN7WAWVXSOYT5MANA,2019-07-11,South,35-44,Organic,0.0,Neutral / Nurture
C_8002440,1,16.82,5.0,1.0,2022-03-17,0.0,AHYEPW2M6FS4LOSZH3JYO47ET2WA,2020-07-01,West,55+,Organic,0.0,Neutral / Nurture
C_2914165,1,16.78,4.0,0.5,2020-05-07,0.0,AFHZAI5WNVWT4SFFY2EZ2SGSCIAQ,2018-10-09,South,18-24,Organic,0.0,Neutral / Nurture
C_9523628,1,16.55,1.0,-1.0,2019-06-02,0.0,AEQ5KNRASE5F7HHXZJ7XRN6SBSWQ,2017-07-16,Central,35-44,Email,0.0,New At-Risk Customer
C_7807179,1,16.19,4.0,0.75,2021-06-09,0.0,AHPKUK33JPVJZQJOPUSPIBCAYBBA,2020-10-14,Central,18-24,Referral,0.0,Neutral / Nurture
C_2009776,1,16.18,4.0,0.5,2016-05-05,0.0,AEC75WKIIIK4LDQFKNOKWNFZUYJA,2015-08-04,West,25-34,Paid Search,0.0,Neutral / Nurture
C_5274021,1,16.18,5.0,1.0,2019-12-30,0.0,AHFURURV4H35BXUUTXYMJYA36CTQ,2018-07-21,West,25-34,Organic,0.0,Neutral / Nurture
C_6733351,1,15.98,5.0,1.0,2020-10-27,0.0,AEK5ZLRN23DCNUWP3GHTONPO4DWA,2020-03-24,North,25-34,Email,0.0,Neutral / Nurture
C_6390509,1,15.87,5.0,1.0,2018-02-05,0.0,AFRZ3YEUSNVS6THSGMGSWWCMPJ5A,2017-09-13,East,18-24,Organic,0.0,Neutral / Nurture
C_5386072,1,15.8,5.0,0.75,2019-03-01,0.0,AE462K7ARMFX3P7CX2QRL62RR7EA,2018-09-05,Central,45-54,Paid Search,0.0,Neutral / Nurture
C_0373521,1,15.79,1.0,-1.0,2018-06-12,0.0,AFJNVGGMMQAIDULOVPTR2MPBEIMQ,2018-03-01,North,18-24,Paid Search,0.0,New At-Risk Customer
C_9731672,1,15.74,1.0,-0.75,2021-08-15,0.0,AEMZX2FHIAL2R6YPCIXUSWFRB33Q,2019-12-04,North,25-34,Organic,0.0,New At-Risk Customer
C_1332251,1,15.72,4.0,1.0,2020-12-26,0.0,AEONXM4J7LCG3G4JNSNSCBZ4MDNA,2019-11-12,West,45-54,Organic,0.0,Neutral / Nurture
C_8269089,1,15.67,5.0,1.0,2020-05-12,0.0,AHH4EDVBK4H6ZWPSCSNQHX3BRKZA,2018-10-22,West,18-24,Paid Search,0.0,Neutral / Nurture
C_2431239,1,15.56,5.0,1.0,2021-02-28,0.0,AFGNAQM465VDQYDIWW7WBZEUMN2Q,2020-03-27,West,45-54,Social,0.0,Neutral / Nurture
C_6869477,1,15.38,5.0,1.0,2019-08-02,0.0,AEHWUHNTB5FX32HJ7UBOZ2WWUX3Q,2018-06-29,South,25-34,Social,0.0,Neutral / Nurture
C_9250527,1,15.32,5.0,1.0,2017-10-02,0.0,AETE7Y3DZT6BLMWA6U27ADJDZ4LA,2016-04-21,Central,18-24,Paid Search,0.0,Neutral / Nurture
C_2016708,1,15.28,5.0,1.0,2021-07-26,0.0,AE5NJ373RYNSSYEROFQ6YMKJ6XWA,2019-08-20,South,25-34,Organic,0.0,Neutral / Nurture
C_1350614,1,15.19,5.0,1.0,2019-03-05,0.0,AGXRSHOXP2NVH5JT563MX574I72Q,2018-02-23,South,35-44,Social,0.0,Neutral / Nurture
C_0584918,1,15.17,5.0,1.0,2016-08-26,0.0,AF2UCXKR6DC75YORQSCINN2E7B6A,2015-01-24,Central,18-24,Paid Search,0.0,Neutral / Nurture
C_0871699,1,15.07,2.0,-0.5,2020-05-17,0.0,AGC3Q6IXOVLTTDMS4Q55FPYUF6FQ,2019-08-31,North,25-34,Social,0.0,New At-Risk Customer
C_0214242,1,15.05,1.0,-1.0,2018-03-04,0.0,AEJWQQYYOFNDGPKXLXJPNBTQLCAA,2016-08-19,West,18-24,Paid Search,0.0,New At-Risk Customer
C_5462348,1,14.91,4.0,0.5,2022-03-22,0.0,AHBNWEJNOKN4BD2QMP3LUZUG6MAQ,2020-04-03,Central,18-24,Email,0.0,Neutral / Nurture
